Date,20000306_20050306,20010906_20060906,20030406_20080406,20021006_20091006,20040506_20110506,20021206_20121206,20040606_20140606,20010106_20160106,20020806_20170806,20040206_20190206,20000906_20200906,20020306_20220306,20031006_20231006,20000506_20250506,20011106_20261106,20030606_20280606,20000106_20300106,20010706_20310706,20030206_20330206,20040906_20340906,20040906_20190906,20050906_20350906,20060906_20210906,20070906_20120906,20080906_20180906,20090906_20290906,20100906_20250906,20110906_20260906,20120906_20420906,20130906_20430906,20140906_20240906,20150906_20300906,20160906_20360906,20170906_20370906,20180906_20280906,20190906_20490906,20200906_20400906,20210906_20510906,20220906_20320906,20230906_20480906,20240906_20540906,20250906_20450906
2004-09-20,98.98856648874046,95.14351471934222,90.39048740801488,85.72078475484527,81.10923222310868,76.9140502105017,73.23642070825325,69.87995868138853,67.11943774988782,64.37204291638832,62.26867028276898,60.830901245972235,59.34876356462148,58.28972319335957,57.67632055844859,56.62773820251335,54.740991227644436,54.67503552013263,53.168973055490845,53.41494502080749,63.866322712434986,,,,,,,,,,,,,,,,,,,,,
2004-09-21,99.19803870925578,95.9024045453799,91.58445691958244,87.19708916475898,82.79341622078213,78.71972400254154,75.12888981687287,71.67691659480006,68.88679458784836,66.27352268249807,63.82701605356331,62.52059807481594,60.973644438701996,59.810710112761036,59.00500144934741,57.94639075927981,56.15635271298575,56.009275475981305,54.38553042844571,54.65700553088128,65.66807872107087,,,,,,,,,,,,,,,,,,,,,
2004-09-22,99.27144655754805,96.17435904266371,92.02485324899367,87.76808936414447,83.38363590329897,79.41440863075834,75.77172887724618,72.3559283915672,69.66032024936385,66.98316329814044,64.45669587380371,63.38531089428203,61.63739497615493,60.13748707858204,59.54981577680319,58.47937284535634,56.85019421009485,56.57135038078191,55.12443087490854,55.463985418103626,66.31461074296432,,,,,,,,,,,,,,,,,,,,,
2004-09-23,99.31381821956316,96.4204420918754,92.50681401262052,88.39588734835041,84.11716755411408,80.23140225745206,76.65362111766785,73.27837810466208,70.70463335527612,67.95398574642007,65.48984585420284,64.49644009259411,62.62652261941413,61.256641361959105,60.616327312868556,59.370567985166176,57.722515343377005,57.48442042784334,55.868460406474185,56.82649457623715,67.2399588198199,,,,,,,,,,,,,,,,,,,,,
2004-09-24,99.38083296579337,96.61616274376998,92.7692908103275,88.70495303258869,84.51716399784553,80.6135167641818,77.10003764543481,73.72266768054374,71.03118853847175,68.37588096507646,65.87634336484308,64.76942939854254,62.85535973617848,61.692152592197225,60.86647160612888,59.52571204344432,57.93009908981147,57.67909782820706,56.15434550895495,57.13981379231195,67.6481820463905,,,,,,,,,,,,,,,,,,,,,
2004-09-27,99.3601289408633,96.53468676805359,92.66880221319235,88.58198171285878,84.3749613740659,80.56887738251977,76.92764380040904,73.55999173246961,71.02743281842933,68.16168177381344,65.70062897206111,64.73096966504708,62.62838798071079,61.52943153691332,60.98422873569443,59.42097613324059,57.941215997543495,57.70614977923277,55.73541578502318,57.08049135630742,67.55217409128255,,,,,,,,,,,,,,,,,,,,,
2004-09-28,99.2566612903089,96.12908645807748,92.03016078973864,87.78811340117285,83.44480179917868,79.56452917936367,75.94220220938237,72.38535260313921,69.9245908037586,67.18055727499676,64.77503464998023,63.665092329571394,61.81856354780085,60.6349126402205,60.2066843791763,58.609878021891184,57.22935242789648,56.92087287215608,55.276721103047144,56.48837016096056,66.62761356473649,,,,,,,,,,,,,,,,,,,,,
2004-09-29,99.20497427156499,95.8830555445731,91.60599525263763,87.24261774199901,82.84670349067858,78.89879928174936,75.25412535287278,71.74353576201793,69.24707715022117,66.45256732255106,64.13624700412507,63.034594426463826,61.088650542990266,60.041265569235534,59.542141093428526,57.77942592267169,56.46195306926482,56.38008877480956,54.78367582183001,55.89913372233337,65.94812004347799,,,,,,,,,,,,,,,,,,,,,
2004-09-30,99.2364796039018,95.95492230317902,91.71922673057915,87.38575255886975,83.03253344199481,79.13254594200515,75.33150525396447,71.929374370798,69.44942296590148,66.65567424453437,64.26287876149303,63.234678549768866,61.19126872904043,60.17473095420547,59.777393607075304,57.79720877363896,56.54099192913407,56.506781203119075,55.00491651760473,55.91803038834137,66.07207327892843,,,,,,,,,,,,,,,,,,,,,
2004-10-01,99.22248033711351,95.93452467787974,91.67250333653824,87.31253528888422,82.8984324545666,78.95194070649912,75.02400110754115,71.59208396449183,69.05953707483435,66.22101714862413,63.94825223631078,62.78557397215546,60.922721569446985,59.76931235138668,59.497840728559694,57.398737980607,56.16900593992588,56.34571959803808,54.78390202264206,55.66472190170147,65.65942801788293,,,,,,,,,,,,,,,,,,,,,
2004-10-04,99.07857600448008,95.27515653398075,90.57527911084665,85.93420256304445,81.322199110342,77.31551553024372,73.33177964502038,69.86801607391808,67.37861397751749,64.73693146344492,62.507610702430064,61.475387289906564,59.643388705367535,58.45246655048235,58.06940656368083,56.32852902815261,55.10959567758739,55.08782306088121,53.72660382869411,54.680442027912925,64.21565564084919,,,,,,,,,,,,,,,,,,,,,
2004-10-05,99.13600186663061,95.51191452990639,90.99720822250801,86.46982161495774,81.92442354712168,77.95732516919077,73.93802516672164,70.53638809872923,68.0394263969033,65.53122494575702,63.14011163257336,62.12276427813362,60.31450120989511,59.09646634639781,58.7075402201061,56.85708929414449,55.727722648979324,55.75553449191798,54.10174649829248,55.430363628258064,64.70705806466212,,,,,,,,,,,,,,,,,,,,,
2004-10-06,98.98133500050868,94.86974038566402,89.958304923346,85.155168053724,80.43234551367875,76.3576892274651,72.26008350994621,68.77310221872101,66.3575675117206,63.71763681278216,61.510124558986625,60.397010203780425,58.74068057642847,57.52223632585235,57.32840686914315,55.437561346267245,54.567952599205576,54.25217904234078,52.80368725577131,54.16130955950897,62.92261471742858,,,,,,,,,,,,,,,,,,,,,
2004-10-07,99.00864690722459,94.97049939233372,90.13504790857571,85.36587963123364,80.64443199058506,76.62027022935051,72.50054254580914,69.16218278054116,66.63479707515648,64.01015551766584,61.82624832423696,60.80551629436226,59.00177144785947,57.80741355882463,57.66321412250732,55.755017243589094,54.623412946687225,54.72881023519984,52.97605513818897,54.49781108527628,63.25037994826278,,,,,,,,,,,,,,,,,,,,,
2004-10-08,99.04866262685724,95.18215478817119,90.50469601376716,85.82739929790168,81.18197176456775,77.20671962372091,73.15432243642759,69.84759877669075,67.33001462174104,64.62155791501927,62.414787836967044,61.42570867942787,59.70284737930959,58.491636379976484,58.244886073522785,56.25412829721578,55.187734215470975,55.186155237688446,53.66575627837936,54.90879058460229,63.764739473060054,,,,,,,,,,,,,,,,,,,,,
2004-10-11,99.03454701442317,95.07015119910506,90.31200625303445,85.5517600942108,80.85640406122258,76.80775570984413,72.71293308668979,69.28211798275468,66.79836125496281,64.04676242800122,61.86118997185522,60.93165882832604,58.98035276266979,57.975540544740575,57.64108763686228,55.52663081611336,54.70732407841549,54.491528950182165,52.944408490873464,54.19067341349121,63.15673390494718,,,,,,,,,,,,,,,,,,,,,
2004-10-12,98.97283769186122,94.84341944286504,90.00075427467604,85.18980115043257,80.44675023242517,76.46360922918915,72.49254815787643,68.92448486530527,66.50659037981319,63.79950889794847,61.667578869529876,60.79885015759442,58.77274091987684,57.71405384231073,57.40907102385455,55.49988980631071,54.649794958972855,54.60213919008362,52.94347673153578,54.22002066653724,62.94267389218777,,,,,,,,,,,,,,,,,,,,,
2004-10-13,98.8794727351854,94.43595204986286,89.36469427488139,84.44573290251152,79.62284747849908,75.64127054759098,71.70926850388017,68.23301839488126,65.77785260083125,63.06530366755665,61.13423766758871,60.159923216364774,58.305148737097035,57.31557291517357,56.88790051102521,55.05380656756007,54.26672624038228,54.39728126808949,52.581340006643785,54.16540341836453,62.24473147738008,,,,,,,,,,,,,,,,,,,,,
2004-10-14,98.93177929973163,94.64539524195249,89.66992073855356,84.85111633532655,80.00070168600334,76.02507827008156,72.05231895130952,68.65130737511737,66.08710623407924,63.349972813904834,61.31845789396371,60.50124206590223,58.2554328039188,57.560263666625836,57.148766357190524,55.16959372972228,54.348901991894074,54.36604959068178,52.547557656920965,54.238417184672215,62.58821090142084,,,,,,,,,,,,,,,,,,,,,
2004-10-15,99.03850772258593,95.11641140988772,90.42252082178723,85.71631313497703,80.98485089572237,77.06362548506239,73.09424683389678,69.75808241159956,67.10513682565826,64.5497841380255,62.317447675555236,61.43642939250598,59.1361617539141,58.44117718217723,57.992343958328405,56.02541517866854,54.95530584485378,55.045144076219835,53.290663035988,54.94284551927068,63.627193227031775,,,,,,,,,,,,,,,,,,,,,
2004-10-18,98.99184662404934,94.84640038913781,89.99541312573956,85.20606096869211,80.31200364791823,76.37464561738824,72.44240386762102,69.16831235058604,66.33596470286946,63.8880805168182,61.64416977551979,60.75593267673942,58.417567885829556,57.855136491515495,57.58302027390318,55.39253277566489,54.54095407796806,54.623402710063196,52.73110524075251,54.318255724160906,62.921036352806475,,,,,,,,,,,,,,,,,,,,,
2004-10-19,98.94483572232721,94.61295529768333,89.62575874009514,84.7449020056301,79.8162737120148,75.87472818573269,71.8288761881715,68.58573024441111,65.8144318983609,63.34229612481309,61.15712338807888,60.186396303735954,58.06509748476491,57.329339765218705,57.127137214184124,55.03604906116263,54.35832937991123,54.49851488718642,52.39011958715679,53.94624571818768,62.51952381662081,,,,,,,,,,,,,,,,,,,,,
2004-10-20,99.0261315365622,94.99335927845078,90.2625244353157,85.5494718591521,80.76339249627503,76.83854383079517,72.81759759304487,69.5743436759377,66.7686187444262,64.32352377306326,62.05787714852136,60.979966408928775,58.97485734296196,57.957448058183786,57.8097237979722,55.88572544993361,55.03918318577146,55.00260229821297,52.846660117536885,54.44074058618696,63.54197396250885,,,,,,,,,,,,,,,,,,,,,
2004-10-21,99.154861833794,95.53064386890068,91.115213843972,86.63886661248944,81.99061358358735,78.16831685268004,74.25489251130018,70.92076952446602,68.28756337465421,65.69154165014847,63.42363016454791,62.271621740385555,60.39053695855784,59.18763201141181,59.04643415594755,57.01131291945331,56.10350670355023,55.938209414651304,53.95259339355082,55.04234040767814,65.03598051091366,,,,,,,,,,,,,,,,,,,,,
2004-10-22,99.16036371121191,95.52786572745926,91.09682192287312,86.60722044889184,81.99998935615143,78.16223907281957,74.22154464452447,70.9686451955277,68.37951380589291,65.52775566555032,63.3286020947493,62.178675444184,60.37194339051689,59.24262691778365,58.81772865638332,56.93896647482078,55.928670246476706,55.92145449741416,53.76911291721656,55.26959516884052,64.99319699585756,,,,,,,,,,,,,,,,,,,,,
2004-10-25,99.05107634227471,95.03623203052287,90.34046195562334,85.72710918233872,81.02018030498576,77.03250269628475,73.20959499210943,69.92661721791076,67.40213492723497,64.50916413802436,62.45802477851689,61.22312388404235,59.794456776098684,58.469501502468425,58.0109227492009,56.200956384208546,55.3509524275705,55.52590764776288,53.27507217817711,54.82027840987024,63.9286800465913,,,,,,,,,,,,,,,,,,,,,
2004-10-26,99.03810342949316,94.96547318861148,90.23349719176532,85.63855319509844,80.89217390788349,76.9036016526954,73.01777707412782,69.6915778288952,67.33994917242288,64.45985218725428,62.33037444530484,61.12205507969142,59.76350747522769,58.28244728179365,58.03614718511619,56.137459825111065,55.3990990118366,55.5460492215843,53.24769655502774,54.583439756327124,63.83809348464118,,,,,,,,,,,,,,,,,,,,,
2004-10-27,98.99030605721985,94.72460130686824,89.83674008093949,85.14734363761256,80.35989358690625,76.33009188650892,72.47793437335942,69.17289047596368,66.80470256034002,63.910958977303835,61.777513487523976,60.78258400103663,59.27281620080322,57.82661646012195,57.729450765372725,55.72543739163584,55.17695758713004,55.16318097293763,52.89846457672276,54.26587032663991,63.19048686789444,,,,,,,,,,,,,,,,,,,,,
2004-10-28,98.95218293953891,94.44706284324405,89.31745451899458,84.50560586702981,79.67284361495402,75.61148952957745,71.766757347166,68.38244695470738,66.07014272778308,63.3695509463386,60.95331834873944,60.39668501600693,58.68482754724245,57.29181847411807,57.15908656177754,55.34457401833374,54.52140340659,54.65808354667855,52.58216169446822,53.85561183596713,62.55924207700745,,,,,,,,,,,,,,,,,,,,,
2004-10-29,99.04334020950154,94.85057173329935,90.04968586581808,85.46707513165882,80.82864711413605,76.91983488790416,73.08228086106315,69.69836385834368,67.31093899120017,64.52005157121846,62.16060379554073,61.478107984218546,59.777904296921584,58.27502128373262,58.353853539999434,56.46108307076062,55.37737844043678,55.48731278675655,53.71395140880845,54.49760416162615,63.84205229943842,,,,,,,,,,,,,,,,,,,,,
2004-11-01,99.12539921480305,95.121841362688,90.43823690411622,85.87157120478798,81.20886432086475,77.18981743830052,73.42735332634987,69.98468006744892,67.60745779765557,64.84039307531215,62.42589152107885,61.58940978996636,59.93085593754418,58.454633722790746,58.33124478779953,56.55425850730553,55.32326313201093,55.41691334132712,53.787908275218285,54.49333911165735,64.16084625736313,,,,,,,,,,,,,,,,,,,,,
2004-11-02,99.09225678854433,94.92342642071448,90.12157651202602,85.48428799427845,80.8056049316104,76.87935699326636,73.09971859441464,69.66159816910047,67.31595912473092,64.62574082944322,62.33424627237971,61.488521165054294,59.900642933408804,58.27781027547082,58.203113707873094,56.59596517236975,55.138054287228336,55.639856708063334,53.784019548822805,54.375413990415815,64.05444077717264,,,,,,,,,,,,,,,,,,,,,
2004-11-03,99.03805572639145,94.58593574910186,89.53972423476503,84.75160423897462,79.93503491426634,75.89427587500525,72.09248260124399,68.69502704602237,66.09666160409152,63.572450922665006,61.314842202339776,60.51963306249436,58.86193126651833,57.328072923669026,57.13872164356344,55.55250001982586,54.46223855913881,54.717318875319044,53.00417050982977,53.54243842081244,63.01447775218038,,,,,,,,,,,,,,,,,,,,,
2004-11-04,98.97919211990028,94.27553676936333,89.02182840775335,84.1290453137745,79.24781149718919,75.19786581228958,71.43767763332735,67.99202266992707,65.29247748737676,62.772841424746204,60.62575833349351,59.94645925879603,58.21813633242458,56.687386092991446,56.76670721009132,54.939542906117296,54.2569069093932,54.05138033409748,52.47127472998198,53.00197721693006,62.2030323374867,,,,,,,,,,,,,,,,,,,,,
2004-11-05,99.03339385478353,94.47503355114864,89.32604729914168,84.49927777319347,79.6151762683475,75.55752355904531,71.84982051326874,68.35226858208458,65.64854133320817,63.141718758805155,60.96305183930798,60.29676265569226,58.424369780756706,57.10813660681985,56.98539643825591,55.12418443679405,54.377062132153824,54.26708783559448,52.545415392138636,53.07167239988439,62.51990096855266,,,,,,,,,,,,,,,,,,,,,
2004-11-08,99.09061079585159,94.64735339462916,89.5974326394382,84.82102315748264,79.96016986682238,76.00650219768036,72.23452412658285,68.82356419507012,66.01942983481679,63.66289133015391,61.453657405879405,60.88540925287512,59.02921335701517,57.69275647626571,57.36721978793983,55.64352734775178,54.545343735729425,54.58763635605052,52.85876749481325,53.2832900427382,63.08779609972528,,,,,,,,,,,,,,,,,,,,,
2004-11-09,99.0738591439778,94.66643053924945,89.73896898101405,85.0479714854902,80.31244201950281,76.3914008737939,72.64489288754385,69.3221364393647,66.66503480286762,64.01906287983877,62.06490181638671,61.535864750357376,59.74734488171108,58.35823288924157,58.121358835074034,56.03326594457299,55.11595107020868,55.03124390523271,53.291008640206016,53.80585981022962,63.7145580266523,,,,,,,,,,,,,,,,,,,,,
2004-11-10,99.09792483624791,94.79515498140368,90.00467176361737,85.36672023781045,80.70773191117344,76.78848983499475,73.07875759718817,69.93058895104065,67.24959029683875,64.57862038154646,62.656576990430636,62.203322189927974,60.51584589275902,58.908378352318856,58.80910306337553,56.66176679156444,55.68524677059825,55.57863486660612,53.9954229018356,54.51193848870303,64.13472931741055,,,,,,,,,,,,,,,,,,,,,
2004-11-11,99.13071400047535,94.99018921650998,90.35546142784273,85.82108543475694,81.21557689395759,77.29237363862394,73.49463933711021,70.41657183857572,67.6950912368685,65.18312020276676,63.041324136791296,62.70128290085032,60.93920213859548,59.46360490295683,59.42052905314985,57.28924139404966,56.30133306063161,56.21773718708394,54.34256592566228,54.68410521241118,64.65444435155568,,,,,,,,,,,,,,,,,,,,,
2004-11-12,99.02268979762772,94.43949234624631,89.4696016458172,84.75232327019599,80.05437880505978,76.11131687102406,72.31844585805023,69.36011287151868,66.62081891876777,64.31286753438405,61.93733840542694,61.695674825527036,60.05055179222832,58.72429021801922,58.79504200509863,56.67580469774604,55.671948572276406,55.50321480707568,53.767476046261294,54.01896878832965,63.55401958722326,,,,,,,,,,,,,,,,,,,,,
2004-11-15,99.00724455918434,94.29101648988869,89.27857311435132,84.55493931405067,79.87766542096388,75.92509135192633,72.2049577886993,69.21543333295993,66.48777552957816,64.1487349945837,61.73625486686713,61.76459042276339,60.15434514556424,58.91606958134524,58.89409714816702,56.72968912784041,55.61791543928161,55.606460774832556,53.799496676100816,53.91532056479381,63.59239142918538,,,,,,,,,,,,,,,,,,,,,
2004-11-16,98.9114442431427,93.71841587944779,88.33890775058187,83.43893428453958,78.67427798498592,74.60272590706717,70.84518116114856,67.90327550543387,65.12097644625342,62.681852800298785,60.445447970241474,60.624566524585056,58.8937960778604,57.5067121220016,58.03793740717538,55.566360851003544,54.40069076321479,54.79600097488947,52.84886478507376,53.34284929931388,62.18385031950895,,,,,,,,,,,,,,,,,,,,,
2004-11-17,98.74209562295336,92.82929090344766,86.93628230160695,81.73284766924236,76.79774584797826,72.60629889915805,68.80349888444475,65.7640182045634,63.13412800690786,60.78594557221551,58.678769059916824,59.075485390088005,57.26244845026072,55.89565444011762,56.67088725958272,54.15767385566846,52.94004512641766,53.45568090427118,51.71831436105483,52.17845435368527,60.31823793649501,,,,,,,,,,,,,,,,,,,,,
2004-11-18,98.75259160468272,92.83182756653414,86.9757776598137,81.81730779427949,76.95724508157828,72.76199127705188,69.14391567708834,66.13836821711433,63.51792679426263,61.10943349300494,59.13624107611524,59.586543398196525,57.639690290028824,56.50713064976973,56.96185055348039,54.86083152207692,53.46223352284087,53.815963959224355,52.10557448844302,52.8534419556922,60.67280944332066,,,,,,,,,,,,,,,,,,,,,
2004-11-19,98.83983154917185,93.23839164629499,87.6088036313861,82.58352028918024,77.78037480240029,73.64402339115063,69.99769789326618,66.90139998302135,64.17497273699065,61.70790059275216,59.691547137752515,60.28318781758247,58.368300191622694,56.93574569198198,57.694858983556344,55.27689365701515,54.017022342256716,54.25841587809661,52.61619391183101,52.92068764263052,61.373417580281426,,,,,,,,,,,,,,,,,,,,,
2004-11-22,98.90050517853737,93.44228923092054,87.92211853474222,82.93199307373727,78.16613302503112,74.05068311121036,70.35620253977841,67.21814797117626,64.43632492643772,62.15457111299052,60.065845473836475,60.74263504342382,58.71685581039715,57.08606369363578,57.664619794369905,55.59395722131283,54.10479991335183,54.55710631405695,52.93782396515911,53.2123902445257,61.58633564494605,,,,,,,,,,,,,,,,,,,,,
2004-11-23,99.03933909237082,94.15033845639168,89.0527064262496,84.34862907266205,79.76058179746671,75.65403899684392,72.22877171683741,68.88350275112467,66.1165862853864,63.82564326613711,61.72694151639284,62.289613819557154,60.28385177266905,58.39665568633474,58.7466138049942,56.93738967734977,55.30982543423913,55.52861383815312,54.45236915390863,54.62909588689917,63.18008332330721,,,,,,,,,,,,,,,,,,,,,
2004-11-24,98.95709189366585,93.70825143209429,88.3415908161055,83.47727546831474,78.7481195577679,74.50874540927869,71.13092488468459,67.76549500267917,65.01427688979648,62.776509314324784,60.56548181308244,61.06857586615659,59.37769573858604,57.58219127459451,57.64907046021544,56.23494142477409,54.511123626036515,54.94371010945404,53.6933944537072,53.773196366662276,62.15577236371344,,,,,,,,,,,,,,,,,,,,,
2004-11-25,98.77618882965861,92.72192729938767,86.78160825432731,81.59188406078343,76.67450445658675,72.23458852337568,68.85115781068609,65.68213794504813,63.000891218024385,60.631907828314105,58.50011047759325,59.14609089556708,57.590908836492105,55.8988879267516,56.36229426307624,54.54413383834341,53.20884351777312,53.76630941200095,52.36568524848994,52.35271226747174,60.10178554468535,,,,,,,,,,,,,,,,,,,,,
2004-11-26,98.78626989246679,92.71387749765285,86.72814277275171,81.53784939497068,76.59218687650886,72.04951611093468,68.75017331371369,65.49773889586828,62.84154545396589,60.52540413554624,58.46290878538267,59.18842168698844,57.46437537080774,55.683352086303415,56.439038450701034,54.34046773155305,53.01734320685453,53.69970565541137,52.3627117444656,52.371110471570034,60.028739003483004,,,,,,,,,,,,,,,,,,,,,
2004-11-29,98.9426916348203,93.36222883665275,87.67762206095725,82.65934752100205,77.7562371106889,73.23920448018146,69.947875931189,66.61467626662656,63.87990945459744,61.52548429487745,59.26543379057494,60.03187612194567,58.21992463567093,56.50929527433749,57.13030538259939,54.90166192720025,53.4586312504256,54.13045060563208,52.73528749544591,52.8686717837072,60.97787906714483,,,,,,,,,,,,,,,,,,,,,
2004-11-30,98.93006820296769,93.27283424558323,87.54638304230241,82.50937177719975,77.72991856540939,73.11249055884137,69.85327028444337,66.56085021450994,63.853381712309094,61.39505234577746,59.439761813143676,59.896708421719715,58.168510488717665,56.58427538146722,57.33639053770256,55.02901804195718,53.63801496856493,54.14248344633791,53.14486964797251,53.05340088732666,61.056398295792974,,,,,,,,,,,,,,,,,,,,,
2004-12-01,98.99979366450499,93.64258303293133,88.15593925135869,83.29896936668031,78.56749580874441,74.06529904519667,70.8261876054536,67.5274493741764,64.92213238491625,62.32874981689387,60.44758500221726,61.01405644118255,59.10916433542809,57.52739948827575,58.29452839582737,55.94226214753885,54.55563327125166,55.247537842216744,53.736659430869935,53.89054411493225,62.083447361599724,,,,,,,,,,,,,,,,,,,,,
2004-12-02,98.93677873770268,93.18477410733307,87.39393212930989,82.33645330722662,77.46948266264954,72.92525838913855,69.60410069189359,66.36644875378053,63.7884978376891,61.27838728668849,59.30841954060104,59.72517940130564,57.89231852527848,56.67738804778486,57.33543883836283,54.9067631684996,53.73655923451537,54.271188873772005,52.579850426365915,53.14926719573964,60.97147344267566,,,,,,,,,,,,,,,,,,,,,
2004-12-03,98.97836654696873,93.41108116822494,87.80094388078041,82.8046206675505,78.06578749100525,73.52289717189295,70.21850382871195,66.95303852151301,64.26567496108467,61.973775139516334,59.730187898676725,60.302832930979335,58.381174807360296,57.256036224324724,57.94623167879426,55.40761492360521,54.22458551724161,54.76307054098746,53.14703696131154,53.558777635657734,61.56391241021822,,,,,,,,,,,,,,,,,,,,,
2004-12-06,99.15588790472827,94.3714023532487,89.4272301797383,84.83146316721313,80.39849758407163,75.99383668453741,72.86498217250586,69.70871609447994,66.9771942300488,64.70806394998185,62.43449510869343,62.75150618370424,60.87331143422,59.49085900485945,60.304244006319124,57.593093705715845,56.17409344542703,57.19130835305223,55.394971399483865,55.580635731065854,64.32311207277478,,,,,,,,,,,,,,,,,,,,,
2004-12-07,99.14393549081416,94.2838925844754,89.31535511843559,84.716028298081,80.3706802076723,76.04088467299154,72.96951226898041,69.73222040769596,67.02210753397078,64.74725709529979,62.57836828441352,62.912510066970285,61.17644433916516,59.87675371568358,60.47164427284581,57.863181082687774,56.403812734655425,57.667266735986395,55.465022049299094,56.111376056404396,64.39774679042878,,,,,,,,,,,,,,,,,,,,,
2004-12-08,99.1356055757209,94.15054425877383,89.0967291918437,84.42984084854382,80.01982015980656,75.77201564724005,72.68370463876353,69.39210335357342,66.65011041665873,64.53204335589031,62.29332472053385,62.678225777158254,60.83904703100979,59.592096205982706,60.21567507124521,57.81193042653935,56.37095704584193,57.59253524214888,55.33818542464634,55.78597541398863,64.16861409864326,,,,,,,,,,,,,,,,,,,,,
